Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
28777555,08/29/2014 04:26:39 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,11414,157-41 CROSS BAY BOULEVARD,CROSS BAY BOULEVARD,157 AVENUE,158 AVENUE,,,ADDRESS,HOWARD BEACH,,N/A,Pending,09/28/2014 04:26:39 PM,08/29/2014 04:32:18 PM,10 QUEENS,QUEENS,1028498,180427,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6617965898,-73.8405130158,"(40.66179658977616, -73.84051301577419)"
28779815,08/29/2014 04:17:41 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11367,138-39 JEWEL AVENUE,JEWEL AVENUE,138 STREET,140 STREET,,,ADDRESS,FLUSHING,,N/A,Pending,09/28/2014 04:17:41 PM,08/29/2014 04:22:33 PM,08 QUEENS,QUEENS,1032145,204908,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7289721429,-73.8271937714,"(40.728972142944336, -73.82719377141674)"
28778331,08/29/2014 04:17:25 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,11221,894 DEKALB AVENUE,DEKALB AVENUE,THROOP AVENUE,MARCUS GARVEY BOULEVARD,,,ADDRESS,BROOKLYN,,N/A,Pending,09/28/2014 04:17:25 PM,08/29/2014 04:25:47 PM,03 BROOKLYN,BROOKLYN,1000761,191621,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6926167514,-73.9404604601,"(40.692616751374175, -73.94046046007531)"
28777491,08/29/2014 03:52:40 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10456,1132 CLAY AVENUE,CLAY AVENUE,EAST 166 STREET,EAST 167 STREET,,,ADDRESS,BRONX,,N/A,Pending,09/28/2014 03:52:40 PM,08/29/2014 03:59:04 PM,04 BRONX,BRONX,1008702,241863,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8304996524,-73.9116420614,"(40.83049965235794, -73.91164206139032)"
28780818,08/29/2014 03:05:00 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10452,974 ANDERSON AVENUE,ANDERSON AVENUE,WEST 162 STREET,WEST 164 STREET,,,ADDRESS,BRONX,,N/A,Pending,09/28/2014 03:05:00 PM,08/29/2014 03:17:55 PM,04 BRONX,BRONX,1004286,242292,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8316882558,-73.927598103,"(40.83168825575003, -73.92759810300139)"
28777503,08/29/2014 01:50:10 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10034,117 SHERMAN AVENUE,SHERMAN AVENUE,DYCKMAN STREET,ACADEMY STREET,,,ADDRESS,NEW YORK,,N/A,Pending,09/28/2014 01:50:10 PM,08/29/2014 01:57:02 PM,12 MANHATTAN,MANHATTAN,1005070,254079,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8640382695,-73.9247284494,"(40.864038269535996, -73.92472844937888)"
28777501,08/29/2014 01:16:38 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11216,377A NOSTRAND AVENUE,NOSTRAND AVENUE,MONROE STREET,MADISON STREET,,,ADDRESS,BROOKLYN,,N/A,Pending,09/28/2014 01:16:38 PM,08/29/2014 01:24:12 PM,03 BROOKLYN,BROOKLYN,997981,188850,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6850157441,-73.9504909325,"(40.6850157441049, -73.95049093245628)"
28781597,08/29/2014 01:08:04 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,11234,,,,,EAST   71 STREET,VETERANS AVENUE,INTERSECTION,BROOKLYN,,N/A,Pending,09/28/2014 01:08:04 PM,08/29/2014 01:18:48 PM,18 BROOKLYN,BROOKLYN,1009847,165228,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6201521792,-73.9077960628,"(40.62015217914993, -73.90779606279581)"
28783199,08/29/2014 12:16:25 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11221,439 WILSON AVENUE,WILSON AVENUE,MADISON STREET,PUTNAM AVENUE,,,ADDRESS,BROOKLYN,,N/A,Pending,09/28/2014 12:16:25 PM,08/29/2014 12:21:19 PM,04 BROOKLYN,BROOKLYN,1008196,192073,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6938403924,-73.9136478644,"(40.69384039236085, -73.91364786444689)"
28779189,08/29/2014 12:06:43 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11238,95 EASTERN PARKWAY,EASTERN PARKWAY,UNDERHILL AVENUE,WASHINGTON AVENUE,,,ADDRESS,BROOKLYN,,N/A,Pending,09/28/2014 12:06:43 PM,08/29/2014 12:09:33 PM,08 BROOKLYN,BROOKLYN,993741,184330,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6726149304,-73.9657852175,"(40.672614930439295, -73.9657852174561)"
28779140,08/29/2014 12:02:29 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11221,946 BUSHWICK AVENUE,BUSHWICK AVENUE,BLEECKER STREET,MENAHAN STREET,,,ADDRESS,BROOKLYN,,N/A,Pending,09/28/2014 12:02:29 PM,08/29/2014 12:12:43 PM,04 BROOKLYN,BROOKLYN,1005465,191590,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6925216376,-73.9234976924,"(40.692521637620324, -73.92349769239121)"
28779902,08/29/2014 11:53:20 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Mixed Use Building,11212,174 BLAKE AVENUE,BLAKE AVENUE,AMBOY STREET,THOMAS S BOYLAND STREET,,,ADDRESS,BROOKLYN,,N/A,Pending,09/28/2014 11:53:20 AM,08/29/2014 12:04:15 PM,16 BROOKLYN,BROOKLYN,1008329,181601,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.665096779,-73.913205668,"(40.66509677904916, -73.91320566801741)"
28777517,08/29/2014 11:27:30 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,11233,93 TRUXTON STREET,TRUXTON STREET,SACKMAN STREET,CONWAY STREET,,,ADDRESS,BROOKLYN,,N/A,Pending,09/28/2014 11:27:30 AM,08/29/2014 11:32:50 AM,16 BROOKLYN,BROOKLYN,1010387,186536,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6786364041,-73.905768342,"(40.678636404119295, -73.90576834198542)"
28782432,08/29/2014 11:19:20 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10456,1288 WASHINGTON AVENUE,WASHINGTON AVENUE,EAST 168 STREET,EAST 169 STREET,,,ADDRESS,BRONX,,N/A,Pending,09/28/2014 11:19:20 AM,08/29/2014 11:30:36 AM,03 BRONX,BRONX,1010247,242694,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8327760948,-73.9060559474,"(40.83277609479995, -73.9060559474111)"
28778229,08/29/2014 11:01:22 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11223,GRAVESEND NECK ROAD,GRAVESEND NECK ROAD,VAN SICKLEN STREET,MCDONALD AVENUE,,,BLOCKFACE,BROOKLYN,,N/A,Pending,09/28/2014 11:01:22 AM,08/29/2014 11:13:15 AM,15 BROOKLYN,BROOKLYN,991256,156179,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.5953487346,-73.9747727969,"(40.59534873463226, -73.97477279687072)"
28780780,08/29/2014 10:37:40 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11374,97-34 64 AVENUE,64 AVENUE,QUEENS BOULEVARD,98 STREET,,,ADDRESS,REGO PARK,,N/A,Pending,09/28/2014 10:37:40 AM,08/29/2014 10:44:21 AM,06 QUEENS,QUEENS,1023126,205233,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7299084243,-73.8597325849,"(40.72990842434125, -73.8597325848957)"
28783196,08/29/2014 09:50:33 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10025,119 WEST 104 STREET,WEST 104 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,,,ADDRESS,NEW YORK,,N/A,Pending,09/28/2014 09:50:33 AM,08/29/2014 10:03:25 AM,07 MANHATTAN,MANHATTAN,994004,230131,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7983270558,-73.9647707067,"(40.798327055791255, -73.96477070670849)"
28778329,08/29/2014 09:34:55 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,11211,175 JACKSON STREET,JACKSON STREET,GRAHAM AVENUE,HUMBOLDT STREET,,,ADDRESS,BROOKLYN,,N/A,Pending,09/28/2014 09:34:55 AM,08/29/2014 09:44:55 AM,01 BROOKLYN,BROOKLYN,999823,200410,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7167421832,-73.9438226112,"(40.7167421831678, -73.94382261120116)"
28781458,08/29/2014 09:30:08 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10463,3727 FIELDSTON ROAD,FIELDSTON ROAD,RIVERDALE AVENUE,WEST 238 STREET,,,ADDRESS,BRONX,,N/A,Pending,09/28/2014 09:30:08 AM,08/29/2014 09:40:25 AM,08 BRONX,BRONX,1010124,262524,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8872038104,-73.9064238763,"(40.88720381035142, -73.90642387632893)"
28781598,08/29/2014 08:55:57 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11204,2307 60 STREET,60 STREET,23 AVENUE,DAHILL ROAD,,,ADDRESS,BROOKLYN,,N/A,Pending,09/28/2014 08:55:57 AM,08/29/2014 09:06:06 AM,12 BROOKLYN,BROOKLYN,990937,163404,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6151801309,-73.9759142986,"(40.615180130937894, -73.97591429864698)"
28779190,08/29/2014 08:50:43 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,11204,2301 60 STREET,60 STREET,23 AVENUE,DAHILL ROAD,,,ADDRESS,BROOKLYN,,N/A,Pending,09/28/2014 08:50:43 AM,08/29/2014 09:00:36 AM,12 BROOKLYN,BROOKLYN,990897,163437,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6152707392,-73.9760583409,"(40.615270739207645, -73.97605834093312)"
28778230,08/29/2014 08:49:22 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11204,2302 60 STREET,60 STREET,23 AVENUE,DAHILL ROAD,,,ADDRESS,BROOKLYN,,N/A,Pending,09/28/2014 08:49:22 AM,08/29/2014 08:56:18 AM,12 BROOKLYN,BROOKLYN,990902,163425,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6152377979,-73.9760403434,"(40.61523779793836, -73.97604034338433)"
28779169,08/29/2014 08:44:22 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10462,764 BRADY AVENUE,BRADY AVENUE,ANTIN PLACE,HOLLAND AVENUE,,,ADDRESS,BRONX,,N/A,Pending,09/28/2014 08:44:22 AM,08/29/2014 08:47:32 AM,11 BRONX,BRONX,1021355,249335,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8509639964,-73.8658788353,"(40.85096399640031, -73.8658788353259)"
28778376,08/29/2014 07:50:40 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11370,25-24 72 STREET,72 STREET,25 AVENUE,30 AVENUE,,,ADDRESS,EAST ELMHURST,,N/A,Pending,09/28/2014 07:50:40 AM,08/29/2014 07:58:36 AM,03 QUEENS,QUEENS,1013065,216831,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7617805012,-73.8959836693,"(40.76178050122292, -73.89598366927345)"
28780777,08/29/2014 07:46:46 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10468,3235 GRAND CONCOURSE,GRAND CONCOURSE,VAN CORTLANDT AVENUE EAST,EAST MOSHOLU PARKWAY SOUTH,,,ADDRESS,BRONX,,N/A,Pending,09/28/2014 07:46:46 AM,08/29/2014 07:55:17 AM,07 BRONX,BRONX,1015995,259029,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8775919664,-73.8852073552,"(40.87759196636364, -73.88520735520898)"
28780003,08/29/2014 07:35:34 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10453,2255 GRAND CONCOURSE,GRAND CONCOURSE,EAST 182 STREET,EAST 183 STREET,,,ADDRESS,BRONX,,N/A,Pending,09/28/2014 07:35:34 AM,08/29/2014 07:49:55 AM,05 BRONX,BRONX,1011761,251319,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8564445882,-73.9005495011,"(40.856444588204376, -73.90054950106486)"
28779821,08/29/2014 07:00:55 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Public Garden,10463,3129 ALBANY CRESCENT,ALBANY CRESCENT,WEST 231 STREET,BEND,,,ADDRESS,BRONX,,N/A,Pending,09/28/2014 07:00:55 AM,08/29/2014 07:04:17 AM,08 BRONX,BRONX,1011034,259525,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8789697814,-73.9031447579,"(40.878969781388925, -73.90314475791683)"
28782433,08/29/2014 05:28:54 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10003,33 EAST 7 STREET,EAST 7 STREET,TARAS SHEVCHENKO PLACE,2 AVENUE,,,ADDRESS,NEW YORK,,N/A,Pending,09/28/2014 05:28:54 AM,08/29/2014 05:36:29 AM,03 MANHATTAN,MANHATTAN,987345,204613,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7282915666,-73.9888332922,"(40.72829156656554, -73.98883329220548)"
28782423,08/29/2014 03:46:47 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Parking Lot/Garage,11221,573 HART STREET,HART STREET,,,,,LATLONG,BROOKLYN,,N/A,Pending,09/28/2014 03:46:47 AM,08/29/2014 03:49:16 AM,04 BROOKLYN,BROOKLYN,1003890,193287,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6971831429,-73.9291722674,"(40.69718314293224, -73.92917226740356)"
28773060,08/29/2014 01:26:50 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10462,718 PELHAM PARKWAY SOUTH,PELHAM PARKWAY SOUTH,WHITE PLAINS ROAD,CRUGER AVENUE,,,ADDRESS,BRONX,,N/A,Pending,09/28/2014 01:26:50 AM,08/29/2014 01:44:07 AM,11 BRONX,BRONX,1021069,251398,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.856627508,-73.8669012899,"(40.856627507989856, -73.86690128991158)"
28774838,08/28/2014 12:00:00 AM,08/18/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11101,10-39 51 AVENUE,51 AVENUE,JACKSON AVENUE,11 STREET,,,ADDRESS,Long Island City,,N/A,Pending,09/27/2014 12:01:34 PM,08/28/2014 12:14:33 PM,02 QUEENS,QUEENS,997250,209539,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7418032088,-73.9530867051,"(40.74180320880146, -73.95308670509874)"
28775845,08/28/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11205,SKILLMAN STREET,SKILLMAN STREET,WILLOUGHBY AVENUE,DEKALB AVENUE,,,BLOCKFACE,BROOKLYN,,N/A,Assigned,09/27/2014 08:00:24 PM,08/28/2014 08:06:40 PM,Unspecified BROOKLYN,BROOKLYN,996295,191336,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6918416973,-73.9565655989,"(40.69184169728791, -73.95656559892036)"
28774025,08/28/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11413,132-33 218 STREET,218 STREET,132 ROAD,133 AVENUE,,,ADDRESS,Springfield Gardens,,N/A,Assigned,09/27/2014 07:59:34 AM,08/28/2014 08:06:55 AM,13 QUEENS,QUEENS,1053535,187719,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6816508973,-73.7501953879,"(40.68165089728817, -73.75019538790022)"
28774842,08/28/2014 12:00:00 AM,07/10/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10456,974 SHERIDAN AVENUE,SHERIDAN AVENUE,EAST 163 STREET,EAST 164 STREET,,,ADDRESS,BRONX,,N/A,Pending,09/27/2014 06:24:18 PM,08/28/2014 06:31:27 PM,04 BRONX,BRONX,1006468,241298,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8289547922,-73.919716545,"(40.82895479221047, -73.91971654498312)"
28776726,08/28/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11203,710 LINDEN BOULEVARD,LINDEN BOULEVARD,EAST 48 STREET,EAST 49 STREET,,,ADDRESS,BROOKLYN,,N/A,Assigned,09/27/2014 09:31:09 AM,08/28/2014 09:36:58 AM,17 BROOKLYN,BROOKLYN,1003090,177445,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6537021752,-73.9321015897,"(40.653702175151075, -73.93210158965229)"
28773947,08/28/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10022,234 EAST 50 STREET,EAST 50 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,N/A,Assigned,09/27/2014 10:00:46 PM,08/28/2014 10:06:32 PM,06 MANHATTAN,MANHATTAN,992593,214507,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7554447366,-73.9698863259,"(40.755444736609114, -73.96988632590714)"
28772207,08/28/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11207,222 COVERT STREET,COVERT STREET,WILSON AVENUE,KNICKERBOCKER AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,09/27/2014 08:41:29 PM,08/28/2014 08:46:35 PM,04 BROOKLYN,BROOKLYN,1009834,191016,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6909345895,-73.9077450594,"(40.69093458954298, -73.90774505941079)"
28775854,08/28/2014 12:00:00 AM,07/15/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,11201,130 MONTAGUE STREET,MONTAGUE STREET,HENRY STREET,CLINTON STREET,,,ADDRESS,BROOKLYN,,N/A,Pending,09/27/2014 02:38:46 PM,08/28/2014 02:49:33 PM,02 BROOKLYN,BROOKLYN,985927,192370,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6946878257,-73.9939524618,"(40.694687825668325, -73.9939524618479)"
28775843,08/28/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11203,1315 TROY AVENUE,TROY AVENUE,AVENUE D,FOSTER AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,09/27/2014 12:46:37 PM,08/28/2014 12:54:28 PM,17 BROOKLYN,BROOKLYN,1002293,172623,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6404684911,-73.9349868342,"(40.64046849114983, -73.93498683423401)"
28776452,08/28/2014 12:00:00 AM,08/25/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10304,881 VAN DUZER STREET,VAN DUZER STREET,IRVING PLACE,ROFF STREET,,,ADDRESS,STATEN ISLAND,,N/A,Pending,09/27/2014 02:35:30 PM,08/28/2014 02:38:54 PM,01 STATEN ISLAND,STATEN ISLAND,960272,164292,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6175875845,-74.0863687547,"(40.617587584533155, -74.08636875468865)"
28771120,08/28/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10303,352 VANPELT AVENUE,VANPELT AVENUE,NETHERLAND AVENUE,FOREST AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Assigned,09/27/2014 07:58:04 PM,08/28/2014 08:07:43 PM,01 STATEN ISLAND,STATEN ISLAND,941037,167745,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6269923986,-74.1556752141,"(40.626992398551366, -74.15567521413872)"
28771264,08/28/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10037,485 LENOX AVENUE,LENOX AVENUE,WEST 134 STREET,WEST 135 STREET,,,ADDRESS,NEW YORK,,N/A,Assigned,09/27/2014 03:50:28 PM,08/28/2014 04:00:12 PM,10 MANHATTAN,MANHATTAN,1000528,235721,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8136604513,-73.9411939116,"(40.81366045129288, -73.94119391163544)"
28772214,08/28/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11235,3000 BRIGHTON 12 STREET,BRIGHTON 12 STREET,OCEAN VIEW AVENUE,BRIGHTON BEACH AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,09/27/2014 10:21:16 AM,08/28/2014 10:24:52 AM,13 BROOKLYN,BROOKLYN,996237,150455,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.5796321605,-73.9568473691,"(40.57963216050273, -73.95684736905075)"
