GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US36005040702,36005040702,"Census Tract 407.02, Bronx County, New York",2546,126,78,71,2468,145
1400000US36005040800,36005040800,"Census Tract 408, Bronx County, New York",1452,78,183,76,1269,109
1400000US36005040900,36005040900,"Census Tract 409, Bronx County, New York",1298,48,203,52,1095,72
1400000US36005041100,36005041100,"Census Tract 411, Bronx County, New York",1114,85,171,84,943,105
1400000US36005041300,36005041300,"Census Tract 413, Bronx County, New York",2858,103,145,96,2713,137
1400000US36005041400,36005041400,"Census Tract 414, Bronx County, New York",1625,95,719,136,906,146
1400000US36005041500,36005041500,"Census Tract 415, Bronx County, New York",2207,94,100,56,2107,102
1400000US36005041800,36005041800,"Census Tract 418, Bronx County, New York",1281,54,225,89,1056,109
1400000US36005041900,36005041900,"Census Tract 419, Bronx County, New York",2544,80,105,58,2439,106
1400000US36005042000,36005042000,"Census Tract 420, Bronx County, New York",1352,67,171,65,1181,84
1400000US36005042100,36005042100,"Census Tract 421, Bronx County, New York",2130,129,42,43,2088,139
1400000US36005042200,36005042200,"Census Tract 422, Bronx County, New York",1044,81,494,126,550,109
1400000US36005042300,36005042300,"Census Tract 423, Bronx County, New York",1462,44,65,38,1397,59
1400000US36005042400,36005042400,"Census Tract 424, Bronx County, New York",830,67,399,87,431,92
1400000US36005042500,36005042500,"Census Tract 425, Bronx County, New York",2172,100,160,90,2012,135
1400000US36005042600,36005042600,"Census Tract 426, Bronx County, New York",2048,117,1361,173,687,177
1400000US36005042800,36005042800,"Census Tract 428, Bronx County, New York",696,39,431,74,265,79
1400000US36005042901,36005042901,"Census Tract 429.01, Bronx County, New York",1171,75,84,50,1087,95
1400000US36005042902,36005042902,"Census Tract 429.02, Bronx County, New York",1495,65,147,71,1348,102
1400000US36005043000,36005043000,"Census Tract 430, Bronx County, New York",1037,50,628,96,409,100
1400000US36005043100,36005043100,"Census Tract 431, Bronx County, New York",3318,166,156,100,3162,167
1400000US36005043400,36005043400,"Census Tract 434, Bronx County, New York",1262,72,290,82,972,105
1400000US36005043500,36005043500,"Census Tract 435, Bronx County, New York",21,18,10,15,11,10
1400000US36005043600,36005043600,"Census Tract 436, Bronx County, New York",722,42,404,91,318,95
1400000US36005044200,36005044200,"Census Tract 442, Bronx County, New York",1261,80,482,110,779,119
1400000US36005044400,36005044400,"Census Tract 444, Bronx County, New York",1237,73,705,114,532,122
1400000US36005044800,36005044800,"Census Tract 448, Bronx County, New York",643,62,489,75,154,57
1400000US36005044901,36005044901,"Census Tract 449.01, Bronx County, New York",723,85,327,70,396,86
1400000US36005044902,36005044902,"Census Tract 449.02, Bronx County, New York",855,74,215,71,640,86
1400000US36005045101,36005045101,"Census Tract 451.01, Bronx County, New York",751,97,215,70,536,84
1400000US36005045102,36005045102,"Census Tract 451.02, Bronx County, New York",859,52,379,63,480,75
1400000US36005045600,36005045600,"Census Tract 456, Bronx County, New York",959,80,612,106,347,111
1400000US36005045800,36005045800,"Census Tract 458, Bronx County, New York",1858,106,0,16,1858,106
1400000US36005046000,36005046000,"Census Tract 460, Bronx County, New York",926,73,225,87,701,87
1400000US36005046201,36005046201,"Census Tract 462.01, Bronx County, New York",12278,347,4731,740,7547,776
1400000US36005046202,36005046202,"Census Tract 462.02, Bronx County, New York",2498,110,809,183,1689,178
1400000US36005048400,36005048400,"Census Tract 484, Bronx County, New York",1174,76,662,120,512,123
1400000US36005050400,36005050400,"Census Tract 504, Bronx County, New York",15,11,7,8,8,12
1400000US36005051600,36005051600,"Census Tract 516, Bronx County, New York",2062,148,1175,188,887,195
1400000US36047000100,36047000100,"Census Tract 1, Kings County, New York",2089,181,990,192,1099,213
1400000US36047000200,36047000200,"Census Tract 2, Kings County, New York",354,59,58,29,296,53
1400000US36047000301,36047000301,"Census Tract 3.01, Kings County, New York",1845,169,1046,189,799,151
1400000US36047000501,36047000501,"Census Tract 5.01, Kings County, New York",1819,120,824,112,995,119
1400000US36047000502,36047000502,"Census Tract 5.02, Kings County, New York",1456,102,635,117,821,138
1400000US36047000700,36047000700,"Census Tract 7, Kings County, New York",1900,132,728,131,1172,174
1400000US36047000900,36047000900,"Census Tract 9, Kings County, New York",1927,116,643,106,1284,148
1400000US36047001100,36047001100,"Census Tract 11, Kings County, New York",382,35,0,11,382,35
1400000US36047001300,36047001300,"Census Tract 13, Kings County, New York",888,74,739,94,149,59
1400000US36047001500,36047001500,"Census Tract 15, Kings County, New York",2374,160,478,92,1896,184
1400000US36047001800,36047001800,"Census Tract 18, Kings County, New York",0,11,0,11,0,11
1400000US36047002000,36047002000,"Census Tract 20, Kings County, New York",433,57,129,47,304,57
1400000US36047002100,36047002100,"Census Tract 21, Kings County, New York",1575,133,667,122,908,149
1400000US36047002200,36047002200,"Census Tract 22, Kings County, New York",1587,82,443,110,1144,140
1400000US36047002300,36047002300,"Census Tract 23, Kings County, New York",1558,59,37,42,1521,66
1400000US36047002901,36047002901,"Census Tract 29.01, Kings County, New York",1238,66,17,14,1221,64
1400000US36047003000,36047003000,"Census Tract 30, Kings County, New York",693,68,446,77,247,67
1400000US36047003100,36047003100,"Census Tract 31, Kings County, New York",970,70,510,64,460,81
1400000US36047003300,36047003300,"Census Tract 33, Kings County, New York",1581,84,288,76,1293,101
1400000US36047003400,36047003400,"Census Tract 34, Kings County, New York",1446,84,717,122,729,120
1400000US36047003500,36047003500,"Census Tract 35, Kings County, New York",786,75,208,59,578,92
1400000US36047003600,36047003600,"Census Tract 36, Kings County, New York",1824,92,720,132,1104,143
1400000US36047003700,36047003700,"Census Tract 37, Kings County, New York",454,33,83,30,371,44
1400000US36047003800,36047003800,"Census Tract 38, Kings County, New York",668,51,441,74,227,70
1400000US36047003900,36047003900,"Census Tract 39, Kings County, New York",1103,78,314,77,789,98
1400000US36047004100,36047004100,"Census Tract 41, Kings County, New York",1503,103,516,103,987,126
1400000US36047004300,36047004300,"Census Tract 43, Kings County, New York",1492,100,467,98,1025,119
1400000US36047004400,36047004400,"Census Tract 44, Kings County, New York",982,56,717,63,265,62
1400000US36047004500,36047004500,"Census Tract 45, Kings County, New York",1727,78,636,101,1091,116
1400000US36047004600,36047004600,"Census Tract 46, Kings County, New York",496,47,341,49,155,61
1400000US36047004700,36047004700,"Census Tract 47, Kings County, New York",703,73,271,57,432,77
1400000US36047004900,36047004900,"Census Tract 49, Kings County, New York",910,102,230,79,680,105
1400000US36047005000,36047005000,"Census Tract 50, Kings County, New York",1093,53,521,67,572,82
1400000US36047005100,36047005100,"Census Tract 51, Kings County, New York",1019,91,422,91,597,103
1400000US36047005201,36047005201,"Census Tract 52.01, Kings County, New York",1057,81,186,58,871,90
1400000US36047005202,36047005202,"Census Tract 52.02, Kings County, New York",1426,66,639,89,787,101
1400000US36047005300,36047005300,"Census Tract 53, Kings County, New York",1005,67,250,56,755,73
1400000US36047005400,36047005400,"Census Tract 54, Kings County, New York",1651,110,489,100,1162,122
1400000US36047005601,36047005601,"Census Tract 56.01, Kings County, New York",1463,58,466,112,997,125
1400000US36047005602,36047005602,"Census Tract 56.02, Kings County, New York",894,54,324,66,570,64
1400000US36047005800,36047005800,"Census Tract 58, Kings County, New York",1535,99,329,104,1206,127
1400000US36047005900,36047005900,"Census Tract 59, Kings County, New York",625,42,55,34,570,54
1400000US36047006000,36047006000,"Census Tract 60, Kings County, New York",1148,82,325,74,823,98
1400000US36047006200,36047006200,"Census Tract 62, Kings County, New York",1192,93,287,69,905,110
1400000US36047006300,36047006300,"Census Tract 63, Kings County, New York",899,68,215,63,684,84
1400000US36047006400,36047006400,"Census Tract 64, Kings County, New York",1384,103,640,120,744,115
1400000US36047006500,36047006500,"Census Tract 65, Kings County, New York",2425,148,691,167,1734,195
1400000US36047006600,36047006600,"Census Tract 66, Kings County, New York",1553,96,346,94,1207,108
1400000US36047006700,36047006700,"Census Tract 67, Kings County, New York",1563,75,620,114,943,119
1400000US36047006800,36047006800,"Census Tract 68, Kings County, New York",1902,95,359,71,1543,109
1400000US36047006900,36047006900,"Census Tract 69, Kings County, New York",1685,79,521,96,1164,116
1400000US36047007000,36047007000,"Census Tract 70, Kings County, New York",1000,85,421,94,579,107
1400000US36047007100,36047007100,"Census Tract 71, Kings County, New York",1729,95,293,82,1436,124
1400000US36047007200,36047007200,"Census Tract 72, Kings County, New York",613,37,18,16,595,41
1400000US36047007400,36047007400,"Census Tract 74, Kings County, New York",1418,108,247,70,1171,128
1400000US36047007500,36047007500,"Census Tract 75, Kings County, New York",2089,134,709,176,1380,188
1400000US36047007600,36047007600,"Census Tract 76, Kings County, New York",1341,94,374,98,967,117
1400000US36047007700,36047007700,"Census Tract 77, Kings County, New York",1849,176,664,152,1185,196
1400000US36047007800,36047007800,"Census Tract 78, Kings County, New York",1620,88,353,102,1267,132
1400000US36047008000,36047008000,"Census Tract 80, Kings County, New York",1307,90,403,89,904,115
1400000US36047008200,36047008200,"Census Tract 82, Kings County, New York",1380,86,232,75,1148,112
1400000US36047008400,36047008400,"Census Tract 84, Kings County, New York",1046,89,319,101,727,115
1400000US36047008500,36047008500,"Census Tract 85, Kings County, New York",2972,79,18,29,2954,84
1400000US36047008600,36047008600,"Census Tract 86, Kings County, New York",0,11,0,11,0,11
1400000US36047008800,36047008800,"Census Tract 88, Kings County, New York",1109,110,418,118,691,120
1400000US36047009000,36047009000,"Census Tract 90, Kings County, New York",902,51,150,51,752,67
1400000US36047009200,36047009200,"Census Tract 92, Kings County, New York",1622,69,226,81,1396,98
1400000US36047009400,36047009400,"Census Tract 94, Kings County, New York",1595,88,415,104,1180,119
1400000US36047009600,36047009600,"Census Tract 96, Kings County, New York",1872,106,342,111,1530,145
1400000US36047009800,36047009800,"Census Tract 98, Kings County, New York",1859,98,345,90,1514,110
1400000US36047010000,36047010000,"Census Tract 100, Kings County, New York",1814,96,335,81,1479,106
1400000US36047010100,36047010100,"Census Tract 101, Kings County, New York",1493,80,396,90,1097,110
1400000US36047010200,36047010200,"Census Tract 102, Kings County, New York",1368,89,332,91,1036,124
1400000US36047010400,36047010400,"Census Tract 104, Kings County, New York",1658,109,316,83,1342,115
1400000US36047010600,36047010600,"Census Tract 106, Kings County, New York",1461,98,265,90,1196,129
1400000US36047010800,36047010800,"Census Tract 108, Kings County, New York",1384,104,280,84,1104,110
1400000US36047011000,36047011000,"Census Tract 110, Kings County, New York",680,59,190,56,490,85
1400000US36047011200,36047011200,"Census Tract 112, Kings County, New York",1999,80,325,107,1674,124
1400000US36047011400,36047011400,"Census Tract 114, Kings County, New York",1161,104,325,104,836,119
1400000US36047011600,36047011600,"Census Tract 116, Kings County, New York",1243,86,226,80,1017,109
1400000US36047011700,36047011700,"Census Tract 117, Kings County, New York",1245,102,329,110,916,144
1400000US36047011800,36047011800,"Census Tract 118, Kings County, New York",657,54,169,78,488,65
1400000US36047011900,36047011900,"Census Tract 119, Kings County, New York",790,42,198,68,592,77
1400000US36047012000,36047012000,"Census Tract 120, Kings County, New York",310,49,70,32,240,52
1400000US36047012100,36047012100,"Census Tract 121, Kings County, New York",749,67,278,53,471,75
1400000US36047012200,36047012200,"Census Tract 122, Kings County, New York",1535,87,387,96,1148,124
1400000US36047012600,36047012600,"Census Tract 126, Kings County, New York",899,53,280,66,619,71
1400000US36047012700,36047012700,"Census Tract 127, Kings County, New York",1520,63,173,70,1347,99
1400000US36047012801,36047012801,"Census Tract 128.01, Kings County, New York",739,57,272,58,467,66
1400000US36047012901,36047012901,"Census Tract 129.01, Kings County, New York",989,79,233,79,756,91
1400000US36047012902,36047012902,"Census Tract 129.02, Kings County, New York",817,64,244,56,573,63
1400000US36047013000,36047013000,"Census Tract 130, Kings County, New York",1847,142,387,101,1460,153
1400000US36047013100,36047013100,"Census Tract 131, Kings County, New York",1780,129,655,148,1125,159
1400000US36047013200,36047013200,"Census Tract 132, Kings County, New York",669,59,298,60,371,73
1400000US36047013300,36047013300,"Census Tract 133, Kings County, New York",1728,116,804,119,924,144
1400000US36047013400,36047013400,"Census Tract 134, Kings County, New York",1446,111,642,126,804,134
1400000US36047013500,36047013500,"Census Tract 135, Kings County, New York",1552,67,692,99,860,94
1400000US36047013600,36047013600,"Census Tract 136, Kings County, New York",1494,105,695,96,799,112
1400000US36047013700,36047013700,"Census Tract 137, Kings County, New York",1367,83,379,86,988,114
1400000US36047013800,36047013800,"Census Tract 138, Kings County, New York",1343,90,281,90,1062,105
1400000US36047013900,36047013900,"Census Tract 139, Kings County, New York",1428,99,388,65,1040,110
1400000US36047014000,36047014000,"Census Tract 140, Kings County, New York",772,69,333,75,439,75
1400000US36047014100,36047014100,"Census Tract 141, Kings County, New York",1485,101,611,115,874,137
1400000US36047014200,36047014200,"Census Tract 142, Kings County, New York",1343,72,289,86,1054,107
1400000US36047014300,36047014300,"Census Tract 143, Kings County, New York",1534,80,426,108,1108,122
1400000US36047014500,36047014500,"Census Tract 145, Kings County, New York",1731,98,324,95,1407,113
1400000US36047014700,36047014700,"Census Tract 147, Kings County, New York",839,89,147,41,692,88
1400000US36047014800,36047014800,"Census Tract 148, Kings County, New York",531,14,344,54,187,53
